Nome produto;Imagem principal;Imagem 2;Imagem 3;Imagem 4;Marca;Modelo;Imagens adicionais;Nome categoria
Espectrofotômetro Digital com Faixa de 190 a 1100nm UV-VIS Automático e Largura de Banda de 2nm  -  IL-593-BI;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_digital_com_faixa_de_190_a_1100nm_uv_vis_automatico_e_largura_de_banda_de_2nm_il_5_79695_1_641d2e0b629016870b2203475d9fa9c6.jpg;;;;Kasuaki;IL-593-BI;;Equipamentos
Espectrofotômetro com Faixa UV-VIS de 195 à 1020nm e Largura de Banda de 5nm  -  IL-592-LC-BI;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_com_faixa_uv_vis_de_195_a_1020nm_e_largura_de_banda_de_5nm_il_592_lc_bi_79697_4_411aeb5df29c84cde9bb2d3080c412ce.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_com_faixa_uv_vis_de_195_a_1020nm_e_largura_de_banda_de_5nm_il_592_lc_bi_79697_2_a5347aae1bbb73f01d6d91d7375a9353.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_com_faixa_uv_vis_de_195_a_1020nm_e_largura_de_banda_de_5nm_il_592_lc_bi_79697_3_e169a079ce4015cb84e71e431b019ca1.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_com_faixa_uv_vis_de_195_a_1020nm_e_largura_de_banda_de_5nm_il_592_lc_bi_79697_4_2287340ee8fb19662fa3993bdff7d9e8.png;Kasuaki;IL-592-LC-BI;https://www.youtube.com/embed/tB0zijdhwzM;Equipamentos
Espectrofotômetro Digital Faixa Visível de 325 à 1000nm e Largura de Banda de 4nm  -  IL-226-NM-BI;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_digital_faixa_visivel_de_325_a_1000nm_e_largura_de_banda_de_4nm_il_226_nm_79699_1_67d51aa3ef323c18f4469eac5684b451.jpg;;;;Kasuaki;IL-226-NM-BI;;Equipamentos
Espectrofotômetro Luz Visível 330-1020NM Banda 4NM - IL-120-BI;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_luz_visivel_330_1020nm_banda_4nm_il_120_bi_79703_1_4a84d4c10ac176b6b8ff65aad8c54a75.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_luz_visivel_330_1020nm_banda_4nm_il_120_bi_79703_2_0a864150cb832d82699a5cc8a56514c0.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_luz_visivel_330_1020nm_banda_4nm_il_120_bi_79703_3_b6522a2d0b4bb5f0b0d4104a97c3448d.png;https://images.tcdn.com.br/img/img_prod/1357340/espectrofotometro_luz_visivel_330_1020nm_banda_4nm_il_120_bi_79703_4_79f14b5920d547f1139530ea63a67927.png;Kasuaki;IL-120-BI;https://www.youtube.com/embed/Bg_jdztpxVY;Equipamentos
Contador Manual de Células Sanguíneas com 8 Teclas - ION-1026;https://images.tcdn.com.br/img/img_prod/1357340/contador_manual_de_celulas_sanguineas_com_8_teclas_ion_1026_79705_1_fc595ae253490c3d37f5c9bcb9b60cd1.jpg;;;;Satra;ION-1026;https://www.youtube.com/embed/nMPoPQRpm8A;Equipamentos
Contador Digital de Células Sanguíneas, 12 Teclas - DL-2000-A-BI;https://images.tcdn.com.br/img/img_prod/1357340/contador_digital_de_celulas_sanguineas_12_teclas_dl_2000_a_79707_1_481cd21dc6238583e995fdc6db0e2dd4.jpg;;;;Satra;DL-2000-A-BI;;Equipamentos
Kit para contraste de fases - BLUE-I-KIT-CONTRA;https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_1_aa228c4688affe4546b3d4d8447df571.png;https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_2_715030e30ad60d6ba73fa1c9672bec40.png;https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_3_397df50549b03225287066c075b6feb1.png;https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_4_8b70c3114b923e5f3dd39201fa3a2e41.png;;BLUE-I-KIT-CONTRA;https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_5_35511a3cd3140c11f010bb87aee35de4.png, https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_6_ea08a687d448785b97f18d8754b64289.png, https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_7_a48b945cbf6785d11f45c0fbe1b9d6f9.png, https://images.tcdn.com.br/img/img_prod/1357340/kit_para_contraste_de_fases_blue_i_kit_contra_79709_8_30bd8684934fedd56f7410aa9ba935c8.png;Equipamentos
Placa fonte com potenciômetro para microscópio - BLUE-INF-PLACAF;https://images.tcdn.com.br/img/img_prod/1357340/placa_fonte_com_potenciometro_para_microscopio_blue_inf_placaf_79711_1_ce03c039af9cc5bb4702266bcfb4be09.png;https://images.tcdn.com.br/img/img_prod/1357340/placa_fonte_com_potenciometro_para_microscopio_blue_inf_placaf_79711_2_9e95b1e42c76a971ce36f5a9fe68928e.png;https://images.tcdn.com.br/img/img_prod/1357340/placa_fonte_com_potenciometro_para_microscopio_blue_inf_placaf_79711_3_0c8346d77bc260789e58b5ce329fda7d.png;;;BLUE-INF-PLACAF;;Equipamentos
Polarizador para ocular - BLUE-INF-PZ;https://images.tcdn.com.br/img/img_prod/1357340/polarizador_para_ocular_blue_inf_pz_wff_79717_2_303640b435282057957d94f85383d438.png;https://images.tcdn.com.br/img/img_prod/1357340/polarizador_para_ocular_blue_inf_pz_wff_79717_3_35b4b29a75c8396855db319f31a4367a.png;;;Biofocus;BLUE-INF-PZ;;Equipamentos
Condensador para campo escuro a óleo - BLUE-INF-CE-O;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_escuro_a_oleo_blue_inf_ce_o_79719_1_6c911b49b4e33f27204af8d861001188.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_escuro_a_oleo_blue_inf_ce_o_79719_2_a67f726c53616d91be77451654edee4b.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_escuro_a_oleo_blue_inf_ce_o_79719_3_0b01591afe510bc5a82bbf106790fc65.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_escuro_a_oleo_blue_inf_ce_o_79719_5_8ba93c91faee8af17cd88e3afddec83d.png;;BLUE-INF-CE-O;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_escuro_a_oleo_blue_inf_ce_o_79719_6_292b5c34792fdc7b5fdc29581c852538.png;Equipamentos
Analisador Bioquímico Semiautomático - DKP-620-BI;https://images.tcdn.com.br/img/img_prod/1357340/analisador_bioquimico_semiautomatico_bivolt_dkp_620_bi_79721_1_ce13b1d31c77712cec1e96f2d44a5642.png;;;;Kazuaki;DKP-620-BI;;Equipamentos
Condensador para campo claro (convencional) - BLUE-INF-CND-CC;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_claro_convencional_blue_inf_cnd_cc_79725_1_dd76dc942f37ab6b0163c96f34f3c5b7.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_claro_convencional_blue_inf_cnd_cc_79725_2_df3bf4ef648504aaca844798704968b7.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_claro_convencional_blue_inf_cnd_cc_79725_3_75f07e8047c3e733918c3d2e6d452b40.png;https://images.tcdn.com.br/img/img_prod/1357340/condensador_para_campo_claro_convencional_blue_inf_cnd_cc_79725_4_4a89891bf6539c8d5f92893261449e09.png;;BLUE-INF-CND-CC;;Equipamentos
Câmara de NAGEOTTE espelhada - OG-600;https://images.tcdn.com.br/img/img_prod/1357340/camara_de_nageotte_espelhada_og_600_79729_1_772bea4ae1859517dca421fcd579ad77.png;;;;Ionglass;OG-600;;Vidraria
Câmara de Neubauer Espelhada - OG-200;https://images.tcdn.com.br/img/img_prod/1357340/camara_de_neubauer_espelhada_og_200_79731_1_ac0006e1649e413ba7e2b5a820f0f3ee.png;;;;Ionglass;OG-200;https://www.youtube.com/embed/zJ94dnD_W5U;Vidraria
Câmara de Fuchs Rosenthal - OG-500;https://images.tcdn.com.br/img/img_prod/1357340/camara_de_fuchs_rosenthal_og_500_79733_1_7a61d0e0716e60f16c8a8770cd8dfe26.png;;;;Ionglass;OG-500;;Vidraria
Câmara de Thoma - OG-700;https://images.tcdn.com.br/img/img_prod/1357340/camara_de_thoma_og_700_79735_1_7fddeac6b690c56246255050c27ed745.png;;;;Ionglass;OG-700;;Equipamentos
Câmara de Neubauer - OG-100;https://images.tcdn.com.br/img/img_prod/1357340/camara_de_neubauer_melhorada_og_100_79737_1_bbcce196390491760179a7469abafee5.png;;;;Ionglass;OG-100;https://www.youtube.com/embed/bjOyIGGljdo;Vidraria
Caixa Porta Lâminas (Tipo maleta) - CPL-100B;https://images.tcdn.com.br/img/img_prod/1357340/caixa_porta_laminas_tipo_maleta_cpl_100b_79739_1_f020c4d0c26db9116bf1cbfc2259d10c.png;;;;;CPL-100B;;Plásticos
Caixa Porta Lâminas (Tipo maleta) - CPLC-100B;https://images.tcdn.com.br/img/img_prod/1357340/caixa_porta_laminas_tipo_maleta_cplc_100b_79741_1_fa6e7ba81cccb26f406abb28a032ba84.png;;;;;CPLC-100B;;Plásticos
Dispensador para Lâminas de Microscopia - GELD01;https://images.tcdn.com.br/img/img_prod/1357340/dispensador_para_laminas_de_microscopia_geld01_79743_1_92cb8144b63257465c04e9e3460a5abb.png;;;;;GELD01;;Plásticos
Rack (berço) para coloração - GECL01 - GECL01-30 - Rack para coloração para 30 lâminas;https://images.tcdn.com.br/img/img_prod/1357340/rack_berco_para_coloracao_gecl01_gecl01_30_rack_para_coloracao_para_30_laminas_79763_1_69b81d168a239c29e8c48fc2aa5647e4.png;https://images.tcdn.com.br/img/img_prod/1357340/rack_berco_para_coloracao_gecl01_gecl01_30_rack_para_coloracao_para_30_laminas_79763_2_3bdba7e58a462e3bd1d615992eb55365.png;;;;GECL01-30;;Plásticos
Lamínulas para Microscopia retangular - 7201 - Embalagem com 100 lamínulas;https://images.tcdn.com.br/img/img_prod/1357340/laminulas_para_microscopia_retangular_7201_7201_24x50_5_caixas_com_100_pecas_500_pecas_79765_1_ec69ae1ee5fe69eb46053a381fd71c49.png;https://images.tcdn.com.br/img/img_prod/1357340/laminulas_para_microscopia_retangular_7201_7201_24x50_5_caixas_com_100_pecas_500_pecas_79765_2_232a98ce4350241a3e94d0f6b4add505.png;;;;7201;;Vidraria
Rack (berço) para coloração - GECL01 - GECL01-60 - Rack para coloração para 60 lâminas;https://images.tcdn.com.br/img/img_prod/1357340/rack_berco_para_coloracao_gecl01_gecl01_60_rack_para_coloracao_para_60_laminas_79767_1_69b81d168a239c29e8c48fc2aa5647e4.png;https://images.tcdn.com.br/img/img_prod/1357340/rack_berco_para_coloracao_gecl01_gecl01_60_rack_para_coloracao_para_60_laminas_79767_2_3bdba7e58a462e3bd1d615992eb55365.png;;;;GECL01-60;;Plásticos
Cuba com tampa para coloração - GECL02 - GECL02-60 - Cuba com tampa para 60 lâminas;https://images.tcdn.com.br/img/img_prod/1357340/cuba_com_tampa_para_coloracao_gecl02_gecl02_60_cuba_com_tampa_para_60_laminas_79769_1_0b1ea616ac302d8a310f23748f900fb9.png;https://images.tcdn.com.br/img/img_prod/1357340/cuba_com_tampa_para_coloracao_gecl02_gecl02_60_cuba_com_tampa_para_60_laminas_79769_2_3bdba7e58a462e3bd1d615992eb55365.png;;;;GECL02-60;;Vidraria
Estereomicroscópio Binocular - ECZ-BLACK-BI-45-L-BI;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_45_l_bi_79771_1_60cdc256a8164ec1c9f362ba374f83a4.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_45_l_bi_79771_2_fa2efadcd3d9cd934a52cfeb986a8477.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_45_l_bi_79771_3_e50f55fc2737aba07835ee9773157f69.png;;;ECZ-BLACK-BI-45-L-BI;;Equipamentos
Estereomicroscópio Binocular -  ECZ-BLACK-BI-180-L-BI;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_180_l_bi_79775_1_18dfda4147c57dbb2e46cc05ea099674.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_180_l_bi_79775_2_e50f55fc2737aba07835ee9773157f69.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_180_l_bi_79775_3_fa2efadcd3d9cd934a52cfeb986a8477.png;;;ECZ-BLACK-BI-180-L-BI;;Equipamentos
Condutivímetro de Bancada com TDS - DS-703A-BI;https://images.tcdn.com.br/img/img_prod/1357340/condutivmetro_de_bancada_com_tds_ds_703a_bi_1_20250808174211_0894b87ed4b0.png;https://images.tcdn.com.br/img/img_prod/1357340/condutivmetro_de_bancada_com_tds_ds_703a_bi_2_20250808174212_4f53bf8ed1d9.png;https://images.tcdn.com.br/img/img_prod/1357340/condutivmetro_de_bancada_com_tds_ds_703a_bi_3_20250808174213_84548b900ba4.png;;Satra;DS-703A-BI;https://www.youtube.com/embed/gswo39bsjZg;Equipamentos
Estereomicroscópio Binocular - ECZ-BLACK-BI-90-L-BI;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_90_l_bi_79781_1_fa2efadcd3d9cd934a52cfeb986a8477.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_90_l_bi_79781_2_18dfda4147c57dbb2e46cc05ea099674.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_90_l_bi_79781_3_60cdc256a8164ec1c9f362ba374f83a4.png;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_binocular_ecz_black_bi_90_l_bi_79781_4_fa2efadcd3d9cd934a52cfeb986a8477.png;;ECZ-BLACK-BI-90-L-BI;;Equipamentos
Estereomicroscópio Trinocular - ECZ-BLACK-TRI-180-L-BI;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_trinocular_ecz_black_tri_180_l_bi_79785_1_b24d0a1e00aea02ab6eb0493a86bd221.png;;;;;ECZ-BLACK-TRI-180-L-BI;;Equipamentos
Estereomicroscópio Trinocular - ECZ-BLACK-TRI-90-L-BI;https://images.tcdn.com.br/img/img_prod/1357340/estereomicroscopio_trinocular_ecz_black_tri_90_l_bi_79787_1_b24d0a1e00aea02ab6eb0493a86bd221.png;;;;Biofocus;ECZ-BLACK-TRI-90-L-BI;;Equipamentos
Agitador Digital Tipo Roller, 20-100RPM, Rolo: 236MM, Bivolt - AGROL-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_tipo_roller_20_100rpm_rolo_236mm_bivolt_agrol_bi_79795_1_4fd8bbbb8703dd8e9c0e58914d45239a.png;;;;Satra;AGROL-BI;https://www.youtube.com/embed/OYn18pqwEQk;Equipamentos
Agitador Digital de Rotação - AGROT-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_1_20250904115144_ae85033c167f.jpg;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_2_20250904115145_223739181c94.jpg;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_3_20250904115146_f2553aa8a16e.jpg;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_4_20250904115149_83162dcbcc30.jpg;Satra;AGROT-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_5_20250904133126_172e60452e92.png, https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_2_20250829115043_7d774ff22fb6.png, https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_3_20250829115044_ea171df6f701.png, https://images.tcdn.com.br/img/img_prod/1357340/agitador_digital_de_rotao_agrot_bi_4_20250829115045_8b67329cbbd3.png;Equipamentos
Cuba com tampa para coloração - GECL02 - GECL02-30 - Cuba com tampa para 30 lâminas;https://images.tcdn.com.br/img/img_prod/1357340/cuba_com_tampa_para_coloracao_gecl02_gecl02_30_cuba_com_tampa_para_30_laminas_79801_1_0b1ea616ac302d8a310f23748f900fb9.png;https://images.tcdn.com.br/img/img_prod/1357340/cuba_com_tampa_para_coloracao_gecl02_gecl02_30_cuba_com_tampa_para_30_laminas_79801_2_3bdba7e58a462e3bd1d615992eb55365.png;;;;GECL02-30;;Vidraria
Agitador VDRL ou tipo Kline Analógico até 230rpm - KLA-230;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vdrl_ou_tipo_kline_analogico_ate_230rpm_kla_230_79807_1_dcd6e9b534cb7798c400a4a2e74cc92d.png;;;;Satra;KLA-230;;Equipamentos
Agitador VDRL ou tipo Kline Analógico até 210rpm - KLA-210;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vdrl_ou_tipo_kline_analogico_ate_210rpm_kla_210_79811_1_6a63a9a50c7124506b6a288adeaee86a.png;;;;Satra;KLA-210;;Equipamentos
Agitador Mini Vortex até 3.500 RPM - VX-35-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_mini_vortex_ate_3_500_rpm_vx_35_bi_79815_1_a1980bcdd169b391e7725f931221b629.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_mini_vortex_ate_3_500_rpm_vx_35_bi_79815_2_c712939781d1f9fc08612660061a7f4d.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_mini_vortex_ate_3_500_rpm_vx_35_bi_79815_3_45221e7376a2c0e97f84f175eed70e20.png;;Satra;VX-35-BI;;Equipamentos
Agitador VDRL ou tipo Kline Digital até 350rpm - KLD-350-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vdrl_ou_tipo_kline_digital_ate_350rpm_kld_350_bi_79831_1_2120ac9058849c1afc16b77e7dc00150.png;;;;Satra;KLD-350-BI;https://www.youtube.com/embed/2SLktXS39xE;Equipamentos
Agitador Vortex até 2,800RPM Velocidade regulável  - VX-28-BI;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vortex_at_2800rpm_velocidade_regulvel_1_20260115095113_6d1ccc0a0d62.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vortex_at_2800rpm_velocidade_regulvel_2_20260115095113_2cccd93f8156.png;;;Satra;VX-28-BI;;Equipamentos
Lente Objetiva Acromática, Aumento 4x, com rosca de 20mm, cor Preto, peça de reposição Universal - OA4-B;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_4x_oa4_b_oa4_b_silver_79841_1_e4a9709a58bd3210321caaa6dc0c7c1e.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_4x_oa4_b_oa4_b_silver_79841_2_aeffba45ebe34b71c4413b580ab171d6.png;;;;;;Acessórios/Peças de reposição
Lente objetiva acromática 10x - OA10 - OA10-S;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_10x_oa10_oa10_prata_79843_5_e2f5f4a5daeec36ce68ef615c33f4164.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_10x_oa10_oa10_prata_79843_4_08b6f03dce5d4477b6aed05fc06be212.png;;;;;;Acessórios/Peças de reposição
Agitador Vórtex de 2800rpm - VX-18;https://images.tcdn.com.br/img/img_prod/1357340/agitador_vortex_de_2800rpm_vx_18_79845_1_7b03604066344009418c0496939d5816.png;;;;Satra;VX-18;;Equipamentos
Agitador Magnético 2400RPM até 5L com Aquecimento 90ºC - HJ-5;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_5l_com_aquecimento_90_1_20260206105820_0669b92da94b.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_5l_com_aquecimento_90_2_20260206105820_95aa28fc6c53.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magnetico_2400rpm_ate_5l_com_aquecimento_90o_c_hj_5_79847_3_d51b6f88afecb3ea6eb80e79dada6a7e.png;;Satra;HJ-5;https://www.youtube.com/embed/0oLe0QAVwXM;Equipamentos
Agitador Magnético 2400RPM até 2L com Aquecimento 90ºC - HJ-3;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_2l_com_aquecimento_90_1_20260206105330_7779a80f12d0.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_2l_com_aquecimento_90_2_20260206105330_48a316128768.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magnetico_2400rpm_ate_2l_com_aquecimento_90o_c_hj_3_79857_3_d51b6f88afecb3ea6eb80e79dada6a7e.png;;Satra;HJ-3;https://www.youtube.com/embed/0oLe0QAVwXM;Equipamentos
Agitador Magnético 2400RPM até 4L com Aquecimento 100ºC - HJ-4;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_4l_com_aquecimento_10_1_20260206105747_313cfd050f00.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magntico_2400rpm_at_4l_com_aquecimento_10_2_20260206105747_4d5eee0b4b79.png;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magnetico_2400rpm_ate_4l_com_aquecimento_100o_c_hj_4_79859_3_d51b6f88afecb3ea6eb80e79dada6a7e.png;;;HJ-4;https://www.youtube.com/embed/0oLe0QAVwXM;Equipamentos
Lente objetiva acromática 10x - OA10 - OA10-B;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_10x_oa10_oa10_preta_79865_1_0fb40c1b16b93b9929a74feda887de9c.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_10x_oa10_oa10_preta_79865_2_d6f0a72534b379e1fcf8c48e2bdbf3b4.png;;;;;;Acessórios/Peças de reposição
Lente objetiva acromática 40x - OA40 - OA40-S - Prata;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_40x_oa40_oa40_s_prata_79873_1_64a725696f2727e93feb227371fd901f.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_40x_oa40_oa40_s_prata_79873_2_64f987eed89f9529bd35247444886a4e.png;;;;OA40-S;;Acessórios/Peças de reposição
Lente objetiva acromática 40x - OA40 - OA40-B - Preto;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_40x_oa40_oa40_b_preto_79875_1_d6f0a72534b379e1fcf8c48e2bdbf3b4.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_40x_oa40_oa40_b_preto_79875_2_0fb40c1b16b93b9929a74feda887de9c.png;;;;OA40-B;;Acessórios/Peças de reposição
Agitador Magnético Plataforma de Vitrocerâmica 1500RPM 5L com aquecimento 350º - AMCC-5L;https://images.tcdn.com.br/img/img_prod/1357340/agitador_magnetico_plataforma_de_vitroceramica_1500rpm_5l_com_aquecimento_350o_amcc_5l_79877_1_bb8b5d9bcfea0e964b9c8ae8317c9b5a.png;;;;Satra;AMCC-5L;https://www.youtube.com/embed/B1DcZZD425g;Equipamentos
Lente objetiva acromática 100x - OA100 - OA100-S;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_100x_oa100_oa100_prata_79879_4_12ba8661eb4cd6c1a88118a937302597.png;https://images.tcdn.com.br/img/img_prod/1357340/lente_objetiva_acromatica_100x_oa100_oa100_prata_79879_5_8b95d179fd46a75ab1adc1453c35e45f.png;;;;;;Acessórios/Peças de reposição
